Preview,Collection,Obs. ID,Product ID,RA (J2000.0),Dec. (J2000.0),Start Date,Instrument,Int. Time,Target Name,Filter,Cal. Lev.,Obs. Type,Min. Wavelength,Max. Wavelength,Proposal ID,P.I. Name,Data Release,Field of View,Polygon,Pixel Scale,Resolving Power,End Date,Data Type,Moving Target,Provenance Name,Intent,Target Type,Target Standard,Target Keywords,Sequence Number,Algorithm Name,Proposal Title,Proposal Keywords,IQ,Instrument Keywords,Tau,Molecule,Transition,Proposal Project,Band,Prov. Version,Prov. Project,Prov. Run ID,Prov. Last Executed,Rest-frame Energy,Quality,Publisher ID
caom:CFHT/826492,CFHT,826492.0,826492p,333.8799452343232,-17.73211277006145,53699.243085899994,MegaPrime,300.0609999999998,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-25T00:00:00.000,0.9806540155515792,polygon 334.40102242380243 -18.231710832839127 333.3636200725048 -18.2282341021959 333.3636018739483 -17.233242912418234 334.38948311930005 -17.230716796676603,0.18593567347530016,4.4221514508099995,53699.24655882824,image,0.0,ELIXIR,science,,0.0,,826492.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T10:31:27.000,,,ivo://cadc.nrc.ca/CFHT?826492/826492p
caom:CFHT/826493,CFHT,826493.0,826493p,333.87261679749747,-17.738701218885367,53699.247218699995,MegaPrime,300.05599999999987,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-25T00:00:00.000,0.97403917684332,polygon 334.3877268506603 -18.234011078156826 333.3573529371015 -18.23633486037481 333.35938015550096 -17.245533453801755 333.4701463763213 -17.240260064857594 334.3871304509443 -17.24243271703203,0.18595877311103065,4.4221514508099995,53699.25069157037,image,0.0,ELIXIR,science,,0.0,,826493.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T10:32:30.000,,,ivo://cadc.nrc.ca/CFHT?826493/826493p
caom:CFHT/826494,CFHT,826494.0,826494p,333.88026869826547,-17.75661654067976,53699.25147540001,MegaPrime,300.0789999999999,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-25T00:00:00.000,0.9766445153679512,polygon 334.3967793096042 -18.250818582811192 333.3687465136647 -18.26014791171967 333.36590457027216 -17.258269953353235 334.39197337200324 -17.255754951625164,0.18596630268110345,4.4221514508099995,53699.254948536574,image,0.0,ELIXIR,science,,0.0,,826494.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T10:32:48.000,,,ivo://cadc.nrc.ca/CFHT?826494/826494p
caom:CFHT/826495,CFHT,826495.0,826495p,333.88469577985364,-17.72208057493853,53699.255607700004,MegaPrime,300.06900000000013,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-25T00:00:00.000,0.9755066772384708,polygon 334.40083271377637 -18.21755504367458 333.3701788915103 -18.219776268515645 333.3690913042776 -17.224427319471175 334.3999142550366 -17.22576338223675,0.185917951204556,4.4221514508099995,53699.25908072083,image,0.0,ELIXIR,science,,0.0,,826495.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T10:37:23.000,,,ivo://cadc.nrc.ca/CFHT?826495/826495p
caom:CFHT/826496,CFHT,826496.0,826496p,333.87539967195147,-17.70656860046651,53699.2597325,MegaPrime,300.0619999999999,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-25T00:00:00.000,0.9769646479819868,polygon 334.39205791582725 -18.20086307724597 333.3642246313631 -18.210149932917275 333.3608513631718 -17.20784580142839 334.3870262694023 -17.206039203864748,0.1860190342748815,4.4221514508099995,53699.26320543981,image,0.0,ELIXIR,science,,0.0,,826496.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T10:27:07.000,,,ivo://cadc.nrc.ca/CFHT?826496/826496p
caom:CFHT/826550,CFHT,826550.0,826550p,150.11581563740413,2.2096982111067263,53699.5837237,MegaPrime,300.068,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-25T00:00:00.000,0.9756962681427908,polygon 149.62714811077163 1.7102004450776889 149.62402538360377 2.7061693153189736 150.60471683050537 2.708942259364747 150.6074642546681 1.7132536988962528,0.1859182622708725,4.4221514508099995,53699.58719670926,image,0.0,ELIXIR,science,,0.0,,826550.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T11:12:29.000,,,ivo://cadc.nrc.ca/CFHT?826550/826550p
caom:CFHT/826551,CFHT,826551.0,826551p,150.1095704002577,2.2012312442392097,53699.587783099996,MegaPrime,300.0750000000001,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-25T00:00:00.000,0.976016020803982,polygon 149.6205552900626 1.701724339753497 149.6178815195415 2.6978285959753237 150.5984944570776 2.700509334306801 150.6015039067861 1.7048768284539477,0.18607251350536835,4.4221514508099995,53699.59125619028,image,0.0,ELIXIR,science,,0.0,,826551.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T11:14:28.000,,,ivo://cadc.nrc.ca/CFHT?826551/826551p
caom:CFHT/826552,CFHT,826552.0,826552p,150.1181475992343,2.184870197970355,53699.5918575,MegaPrime,300.057,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-25T00:00:00.000,0.9752998444823078,polygon 149.62973630375927 1.6856027522967878 149.62622999613401 2.68111717145095 150.60698407279472 2.684037477873318 150.6095719491475 1.6883125857832226,0.18594184524034854,4.4221514508099995,53699.595330381955,image,0.0,ELIXIR,science,,0.0,,826552.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T11:14:42.000,,,ivo://cadc.nrc.ca/CFHT?826552/826552p
caom:CFHT/826553,CFHT,826553.0,826553p,150.1229021563127,2.2175486894224434,53699.595917499995,MegaPrime,300.05800000000016,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-25T00:00:00.000,0.9735204353023974,polygon 149.6336836952192 1.71908265088112 149.63148047466703 2.711408659931152 150.61175096597955 2.7176154349537427 150.6135635994045 1.7218468941826757,0.18599994334788453,4.4221514508099995,53699.599390393516,image,0.0,ELIXIR,science,,0.0,,826553.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T11:09:35.000,,,ivo://cadc.nrc.ca/CFHT?826553/826553p
caom:CFHT/826554,CFHT,826554.0,826554p,150.11357976362498,2.234022664669141,53699.599978,MegaPrime,300.0540000000001,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-25T00:00:00.000,0.9779085813420708,polygon 149.62685027954558 1.7301195826911737 149.62151576850925 2.732012032662226 150.60300062216652 2.7342222151637827 150.60498562857373 1.7385175526661953,0.1860265441123688,4.4221514508099995,53699.603450847215,image,0.0,ELIXIR,science,,0.0,,826554.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T11:14:14.000,,,ivo://cadc.nrc.ca/CFHT?826554/826554p
caom:CFHT/826804,CFHT,826804.0,826804p,36.49746923901315,-4.49678154823971,53702.320317699996,MegaPrime,300.107,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9727376000723922,polygon 36.98617842764567 -3.995983524686878 36.98974125391555 -4.991723757068129 36.00645599794325 -4.995242370198412 36.006407889281256 -4.002792791991197,0.18602758170766906,4.4221514508099995,53702.323791160656,image,0.0,ELIXIR,science,,0.0,,826804.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:26:42.000,,,ivo://cadc.nrc.ca/CFHT?826804/826804p
caom:CFHT/826804,CFHT,826804.0,826804p,36.49746923901315,-4.49678154823971,53702.320317699996,MegaPrime,300.107,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9727376000723922,polygon 36.98617842764567 -3.995983524686878 36.98974125391555 -4.991723757068129 36.00645599794325 -4.995242370198412 36.006407889281256 -4.002792791991197,0.18602758170766906,4.4221514508099995,53702.323791160656,image,0.0,ELIXIR,science,,0.0,,826804.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:26:42.000,,,ivo://cadc.nrc.ca/CFHT?826804/826804p
caom:CFHT/826805,CFHT,826805.0,826805p,36.491858603441756,-4.504769983072747,53702.3244957,MegaPrime,300.1049999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9762589902311659,polygon 36.106255553871215 -4.005948003834035 36.9842441235507 -4.008013909783855 36.98423565906143 -5.000433131902341 36.00014166522309 -5.004160591740842 36.000282859565424 -4.011122482521543,0.18610623296632994,4.4221514508099995,53702.3279691375,image,0.0,ELIXIR,science,,0.0,,826805.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:26:14.000,,,ivo://cadc.nrc.ca/CFHT?826805/826805p
caom:CFHT/826805,CFHT,826805.0,826805p,36.491858603441756,-4.504769983072747,53702.3244957,MegaPrime,300.1049999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9762589902311659,polygon 36.106255553871215 -4.005948003834035 36.9842441235507 -4.008013909783855 36.98423565906143 -5.000433131902341 36.00014166522309 -5.004160591740842 36.000282859565424 -4.011122482521543,0.18610623296632994,4.4221514508099995,53702.3279691375,image,0.0,ELIXIR,science,,0.0,,826805.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:26:14.000,,,ivo://cadc.nrc.ca/CFHT?826805/826805p
caom:CFHT/826806,CFHT,826806.0,826806p,36.4998313510258,-4.521130031533161,53702.3285574,MegaPrime,300.11,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9754806413257028,polygon 36.114905344758235 -4.022689486100504 36.99262415300539 -4.024713298882617 36.991801535730126 -5.0162008926211 36.007885878565475 -5.020456997590742 36.008642744229846 -4.027821862077204,0.1860405808516422,4.4221514508099995,53702.33203089537,image,0.0,ELIXIR,science,,0.0,,826806.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:28:10.000,,,ivo://cadc.nrc.ca/CFHT?826806/826806p
caom:CFHT/826806,CFHT,826806.0,826806p,36.4998313510258,-4.521130031533161,53702.3285574,MegaPrime,300.11,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9754806413257028,polygon 36.114905344758235 -4.022689486100504 36.99262415300539 -4.024713298882617 36.991801535730126 -5.0162008926211 36.007885878565475 -5.020456997590742 36.008642744229846 -4.027821862077204,0.1860405808516422,4.4221514508099995,53702.33203089537,image,0.0,ELIXIR,science,,0.0,,826806.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:28:10.000,,,ivo://cadc.nrc.ca/CFHT?826806/826806p
caom:CFHT/826807,CFHT,826807.0,826807p,36.505949879738786,-4.489722261916427,53702.333422300006,MegaPrime,300.1020000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9785483896855496,polygon 36.99328937880802 -3.9868099903200687 37.00157575676804 -4.988994931095775 36.01278730598155 -4.985735012318955 36.01254291447525 -3.994453101826025,0.1860631406866748,4.4221514508099995,53702.336895702785,image,0.0,ELIXIR,science,,0.0,,826807.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:28:18.000,,,ivo://cadc.nrc.ca/CFHT?826807/826807p
caom:CFHT/826807,CFHT,826807.0,826807p,36.505949879738786,-4.489722261916427,53702.333422300006,MegaPrime,300.1020000000001,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9785483896855496,polygon 36.99328937880802 -3.9868099903200687 37.00157575676804 -4.988994931095775 36.01278730598155 -4.985735012318955 36.01254291447525 -3.994453101826025,0.1860631406866748,4.4221514508099995,53702.336895702785,image,0.0,ELIXIR,science,,0.0,,826807.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:28:18.000,,,ivo://cadc.nrc.ca/CFHT?826807/826807p
caom:CFHT/826808,CFHT,826808.0,826808p,36.4957432980542,-4.473433950601604,53702.338876300004,MegaPrime,300.098,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.976335215523747,polygon 36.98510730468066 -3.971360022033025 36.98866321382022 -4.966979739692519 36.11521132823511 -4.976403655348292 36.00558324945367 -4.969929463694413 36.00417292117908 -3.9777937207338994,0.18607555554509872,4.4221514508099995,53702.34234965649,image,0.0,ELIXIR,science,,0.0,,826808.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:23:33.000,,,ivo://cadc.nrc.ca/CFHT?826808/826808p
caom:CFHT/826808,CFHT,826808.0,826808p,36.4957432980542,-4.473433950601604,53702.338876300004,MegaPrime,300.098,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.976335215523747,polygon 36.98510730468066 -3.971360022033025 36.98866321382022 -4.966979739692519 36.11521132823511 -4.976403655348292 36.00558324945367 -4.969929463694413 36.00417292117908 -3.9777937207338994,0.18607555554509872,4.4221514508099995,53702.34234965649,image,0.0,ELIXIR,science,,0.0,,826808.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:23:33.000,,,ivo://cadc.nrc.ca/CFHT?826808/826808p
caom:CFHT/826812,CFHT,826812.0,826812p,36.503870301311686,-4.487961133594084,53702.36879330001,MegaPrime,300.089,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9721350214318676,polygon 36.992544362257 -3.9873652315040147 36.99595143849061 -4.983092900793338 36.012969236225835 -4.985732721948892 36.01254291447523 -3.9944531018260676,0.18599125715357495,4.4221514508099995,53702.37226655232,image,0.0,ELIXIR,science,,0.0,,826812.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:23:49.000,,,ivo://cadc.nrc.ca/CFHT?826812/826812p
caom:CFHT/826812,CFHT,826812.0,826812p,36.503870301311686,-4.487961133594084,53702.36879330001,MegaPrime,300.089,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9721350214318676,polygon 36.992544362257 -3.9873652315040147 36.99595143849061 -4.983092900793338 36.012969236225835 -4.985732721948892 36.01254291447523 -3.9944531018260676,0.18599125715357495,4.4221514508099995,53702.37226655232,image,0.0,ELIXIR,science,,0.0,,826812.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:23:49.000,,,ivo://cadc.nrc.ca/CFHT?826812/826812p
caom:CFHT/826813,CFHT,826813.0,826813p,36.495094165168055,-4.473244171961029,53702.37295800001,MegaPrime,300.08200000000016,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9757659787082816,polygon 36.98415565516812 -3.970922130328489 36.98784160748839 -4.966353444401534 36.11521132823511 -4.976403655348292 36.004748685194215 -4.969073404738779 36.00417292117908 -3.9777937207338994,0.1859905196987921,4.4221514508099995,53702.3764311713,image,0.0,ELIXIR,science,,0.0,,826813.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:29:18.000,,,ivo://cadc.nrc.ca/CFHT?826813/826813p
caom:CFHT/826813,CFHT,826813.0,826813p,36.495094165168055,-4.473244171961029,53702.37295800001,MegaPrime,300.08200000000016,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9757659787082816,polygon 36.98415565516812 -3.970922130328489 36.98784160748839 -4.966353444401534 36.11521132823511 -4.976403655348292 36.004748685194215 -4.969073404738779 36.00417292117908 -3.9777937207338994,0.1859905196987921,4.4221514508099995,53702.3764311713,image,0.0,ELIXIR,science,,0.0,,826813.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:29:18.000,,,ivo://cadc.nrc.ca/CFHT?826813/826813p
caom:CFHT/826860,CFHT,826860.0,826860p,150.1156891756628,2.2087818071448027,53702.6077564,MegaPrime,300.1110000000001,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9788255284005274,polygon 149.73732552247893 1.7048380360764241 149.62771284037666 1.7109829529456277 149.62404939691686 2.706829258268769 150.6051130948497 2.709579332150952 150.60749385806992 1.7136908485831555,0.18597484848556112,4.4221514508099995,53702.611229906935,image,0.0,ELIXIR,science,,0.0,,826860.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:47:56.000,,,ivo://cadc.nrc.ca/CFHT?826860/826860p
caom:CFHT/826861,CFHT,826861.0,826861p,150.11154692624552,2.1990229987158187,53702.61192919999,MegaPrime,300.107,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9820694930322348,polygon 149.62322872715825 1.6970707889601897 149.61797022486073 2.698170896851792 150.5989285295366 2.7009764660697897 150.60624710813786 1.7004766587782,0.18610792060902265,4.4221514508099995,53702.615402660645,image,0.0,ELIXIR,science,,0.0,,826861.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:47:35.000,,,ivo://cadc.nrc.ca/CFHT?826861/826861p
caom:CFHT/826862,CFHT,826862.0,826862p,150.118509613955,2.1853836092957124,53702.615995500004,MegaPrime,300.1260000000001,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9760955432810691,polygon 149.62994835735415 1.6859478984056153 149.62638213009947 2.68167452845897 150.60754668380767 2.6850140469323662 150.6098631912914 1.6883735517114644,0.1859364529137987,4.4221514508099995,53702.61946918055,image,0.0,ELIXIR,science,,0.0,,826862.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:47:51.000,,,ivo://cadc.nrc.ca/CFHT?826862/826862p
caom:CFHT/826863,CFHT,826863.0,826863p,150.1222127466213,2.2184025381884998,53702.6200543,MegaPrime,300.1239999999998,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9752440304630668,polygon 149.6336293916591 1.7192265046073913 149.63033210358407 2.7145800120513712 150.6110702834541 2.717514688070736 150.61376083488798 1.7219821075131279,0.18588987479642974,4.4221514508099995,53702.62352795741,image,0.0,ELIXIR,science,,0.0,,826863.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:47:49.000,,,ivo://cadc.nrc.ca/CFHT?826863/826863p
caom:CFHT/826864,CFHT,826864.0,826864p,150.11388721307011,2.235178953703581,53702.6241311,MegaPrime,300.11399999999975,D2,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2006-12-28T00:00:00.000,0.9754902017319368,polygon 149.62512289765917 1.735675048426927 149.62216987371377 2.731263769161316 150.6029852160412 2.7346108805068923 150.60520411521748 1.7388153978572944,0.18592873052054054,4.4221514508099995,53702.62760464167,image,0.0,ELIXIR,science,,0.0,,826864.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T12:47:44.000,,,ivo://cadc.nrc.ca/CFHT?826864/826864p
caom:CFHT/827114,CFHT,827114.0,827114p,333.87971038397313,-17.731864163205994,53705.2516986,MegaPrime,300.05299999999994,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9817839219133192,polygon 334.4013133195347 -18.23201082051466 333.3633442464334 -18.227958441126432 333.3626645631595 -17.232640180964438 334.38936407463734 -17.230381455963368,0.18594750011670025,4.4221514508099995,53705.255171435645,image,0.0,ELIXIR,science,,0.0,,827114.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:29:25.000,,,ivo://cadc.nrc.ca/CFHT?827114/827114p
caom:CFHT/827115,CFHT,827115.0,827115p,333.8725723086712,-17.738749076851448,53705.255902100005,MegaPrime,300.068,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9743912464886364,polygon 334.38781268162387 -18.233891779993996 333.3567568461544 -18.23647153502135 333.3596693729235 -17.245813442452686 333.4698368218038 -17.239933859529415 334.38742122732157 -17.24271270585777,0.1860502580958562,4.4221514508099995,53705.25937510926,image,0.0,ELIXIR,science,,0.0,,827115.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:24:03.000,,,ivo://cadc.nrc.ca/CFHT?827115/827115p
caom:CFHT/827116,CFHT,827116.0,827116p,333.88008378216296,-17.754971448710613,53705.26001699999,MegaPrime,300.0630000000001,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9751634842637884,polygon 334.39687154893085 -18.25113098902233 333.3655761478111 -18.252910871732354 333.36574068352667 -17.25794641685357 334.39187991443976 -17.25539923496524,0.1858538731898037,4.4221514508099995,53705.26348995139,image,0.0,ELIXIR,science,,0.0,,827116.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:29:34.000,,,ivo://cadc.nrc.ca/CFHT?827116/827116p
caom:CFHT/827117,CFHT,827117.0,827117p,333.88466158084736,-17.722162788475146,53705.26415630001,MegaPrime,300.0619999999999,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9753797060350992,polygon 334.4006887394331 -18.217367281273 333.3694161780187 -18.219703956704635 333.369700279832 -17.22443460299668 334.40020503054615 -17.22604337106452,0.18592875650163607,4.4221514508099995,53705.26762923982,image,0.0,ELIXIR,science,,0.0,,827117.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:27:19.000,,,ivo://cadc.nrc.ca/CFHT?827117/827117p
caom:CFHT/827118,CFHT,827118.0,827118p,333.8775655027065,-17.708107657263056,53705.2682897,MegaPrime,300.0619999999999,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9848477386740909,polygon 334.3988987346042 -18.2070118474077 333.3645138032332 -18.210429921601786 333.3598424519387 -17.20708659218967 334.3874312034521 -17.204874709726383,0.18601527105943744,4.4221514508099995,53705.271762639815,image,0.0,ELIXIR,science,,0.0,,827118.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:25:31.000,,,ivo://cadc.nrc.ca/CFHT?827118/827118p
caom:CFHT/827126,CFHT,827126.0,827126p,36.497345404340464,-4.4961916245209474,53705.3237625,MegaPrime,300.07600000000025,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9726053356340358,polygon 36.98655408558573 -3.9950212217668906 36.98933946608264 -4.9900763493347 36.006055031715 -4.995533422419669 36.006657889281236 -4.002792791991169,0.18601996951101,4.4221514508099995,53705.32723560184,image,0.0,ELIXIR,science,,0.0,,827126.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:46:51.000,,,ivo://cadc.nrc.ca/CFHT?827126/827126p
caom:CFHT/827126,CFHT,827126.0,827126p,36.497345404340464,-4.4961916245209474,53705.3237625,MegaPrime,300.07600000000025,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,05BL01,Deep_Synoptic CFHTLS,2007-01-01T00:00:00.000,0.9726053356340358,polygon 36.98655408558573 -3.9950212217668906 36.98933946608264 -4.9900763493347 36.006055031715 -4.995533422419669 36.006657889281236 -4.002792791991169,0.18601996951101,4.4221514508099995,53705.32723560184,image,0.0,ELIXIR,science,,0.0,,827126.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,05Bm04,2006-01-09T13:46:51.000,,,ivo://cadc.nrc.ca/CFHT?827126/827126p
